Title,URL,Procesado,Nota,Votos,Año,Reparto,Director,Compañias,Coproduccion,Generos,Premios
Accidente 703,https://www.filmaffinity.com/es/film165546.html,Sí,5.5,157.0,1962.0,"Nuria Torray, Carlos Estrada, Susana Campos, José Luis López Vázquez, Julia Gutiérrez Caba, Maite Blasco, Carlos Cores, Manolo Gómez Bur, Guadalupe Muñoz Sampedro, Manuel Alexandre, José Orjas, José María Caffarel, Francisco Cornet",José María Forqué,"As Producción, Producciones Tecuara",España-Argentina;As,"Drama, Melodrama",
Desaparecer,https://www.filmaffinity.com/es/film510593.html,Sí,5.5,179.0,2018.0,"Josecho de Linares, Tamara Casellas, Elma Houghton, Marc Homs, Míriam Martí, Júlia Santacana, Bruna Cusí",Josecho de Linares,ESCAC Films,Films,Drama,
Malencolía,https://www.filmaffinity.com/es/film809201.html,Sí,5.5,208.0,2021.0,"Melania Cruz, Xulio Abonjo, Iolanda Muíños, Diego Anido, Ledicia Sola, Marta Lado, Xosé A. Touriñán, Deborah Vukusic, Tito Asorey, Ricardo de Barreiro",Alfonso Zarauza,"Maruxiña Film Company, Televisión de Galicia (TVG), Axencia Galega das Industrias Culturais",Film,Terror,
Sica,https://www.filmaffinity.com/es/film952081.html,Sí,5.5,273.0,2023.0,"Thais García, Nuria Prims, Marco Antonio Florido, María Villaverde, Lois Soaxe, María del Carmen Gesteiro, Mercedes Martelo, Jose Luis Soage, Joel Calvo, Carla Domínguez, Xosé Ramón Gayoso, Saray Caamaño, Carmen Laura Cabanas, Roberto Rocha Pérez",Carla Subirana,"Alba Sotorra Cinema Productions, Miramemira",Sotorra,"Drama, Adolescencia",2023: Festival de Málaga: Sección oficial
Forasteros,https://www.filmaffinity.com/es/film640385.html,Sí,5.5,325.0,2008.0,"Ana Lizarán, Joan Pera, Joan Borrás, Dafnis Balduz, Aida Oset, Pepa López, Roger Príncep, Toni Muñoz, Manel Barceló, Santi Pons, Nao Albet, Georgina Latre, Marieta Sánchez",Ventura Pons,"Els Films de la Rambla, Televisión de Galicia (TVG)",Films,Drama,2008: Premios Gaudí: Mejor actriz (Anna Lizarán). 10 nominaciones
Terrados,https://www.filmaffinity.com/es/film692103.html,Sí,5.5,576.0,2011.0,"Alain Hernández, Carla Pérez, Demian Sabini, Carolina Cabrerizo",Demian Sabini,Moviement Films,Films,"Drama, Drama social, Trabajo/empleo, Crisis económica 2008",
Akelarre,https://www.filmaffinity.com/es/film255847.html,Sí,5.5,719.0,1984.0,"Sílvia Munt, José Luis López Vázquez, Mary Carrillo, Walter Vidarte, Patxi Bisquert, Iñaki Miramón, Javier Loyola, Félix Rotaeta, Mariví Bilbao",Pedro Olea,Amboto P.C,P.C,"Drama, Siglo XVII, Edad Media, Brujería",1984: Festival de Berlín: Sección oficial de largometrajes
Mi hermano del alma,https://www.filmaffinity.com/es/film425380.html,Sí,5.5,903.0,1993.0,"Juanjo Puigcorbé, Carlos Hipólito, Lydia Bosch, Juan Echanove, José María Muñoz, Walter Vidarte, Roberto Cairo, Josu Ormaetxe, Ana Goya, Iñaqui Zurbano, Janfri Topera, Ites Menéndez, Paloma Catalán",Mariano Barroso,"Fernando Colomo, Sogetel","Colomo,Sogetel",Drama,"1993: Goya: Mejor dirección novel, 
1994: Festival Internacional Karlovy Vary: Mejor película, 
, 
"
Tigres de papel,https://www.filmaffinity.com/es/film580652.html,Sí,5.5,907.0,1977.0,"Carmen Maura, Joaquín Hinojosa, Miguel Arribas, Emma Cohen, Félix Rotaeta, Concha Grégori, Juan Lombardero, Pedro Díez del Corral, Aurora Pastor, Guillermo Vallejo",Fernando Colomo,No se encontró información de compañías,No se encontró información de coproducción,Comedia,
La mosquitera,https://www.filmaffinity.com/es/film800880.html,Sí,5.5,1565.0,2010.0,"Emma Suárez, Eduard Fernández, Martina García, Marcos Franz, Àlex Batllori, Geraldine Chaplin, Fermí Reixach, Anna Ycobalzeta, Àlex Brendemühl",Agustí Vila,Eddie Saeta S.A,Saeta,"Drama, Comedia, Enfermedad, Comedia negra","2010: Seminci: Espiga de Plata, Mejor actriz (Emma Suárez), 
2010: Nominada al Goya: Mejor actriz protagonista (Emma Suárez), 
2010: Festival Internacional Karlovy Vary: Mejor película, 
2010: Premios Gaudí: Mejor actor (Eduard Fernández). 5 nominaciones, 
2010: Premios Forqué: Mejor actriz (Suárez). 2 nominaciones"
Platillos volantes,https://www.filmaffinity.com/es/film699198.html,Sí,5.5,2296.0,2003.0,"Ángel de Andrés López, Jordi Vilches, Macarena Gómez, José Luís Adserías, Leo Basi, Enrique Villén, Pere Ponce, Àngels Poch, Berta Ojea, Juan Margallo, Xavier Serrat, Craig Hill, Paco Hidalgo, Jordi Banacolocha",Óscar Aibar,Enrique Cerezo P.C.,Cerezo,"Comedia, Drama, Extraterrestres, Años 70",
Cobardes,https://www.filmaffinity.com/es/film914461.html,Sí,5.5,5352.0,2008.0,"Eduardo Garé, Eduardo Espinilla, Elvira Mínguez, Antonio de la Torre, Lluís Homar, Paz Padilla, Frank Crudele, Blanca Apilánez, Ariadna Gaya, Javier Bódalo, Gorka Zubeldia, Albert Baulies, Carla Tous",José Corbacho,"Filmax, Ensueño Films",Films,"Drama, Acoso escolar / Bullying, Colegios & Universidad","2008: Festival de Málaga: Premio de la Crítica, Mención Especial del Jurado, 
2008: Premios Goya: Nominada a mejor actriz secundaria (Mínguez)"
La cueva,https://www.filmaffinity.com/es/film678313.html,Sí,5.5,6323.0,2014.0,"Marcos Ortiz, Marta Castellote, Eva García-Vacas, Jorge Páez, Xoel Fernández",Alfredo Montero,"Filmax, Morena Films",Films,"Aventuras, Terror, Thriller, Supervivencia, Metraje encontrado","2012: Festival de Sitges: Selección oficial a concurso (Sección ""Panorama"")"
#Sequence,https://www.filmaffinity.com/es/film305744.html,Sí,5.5,105.0,2013.0,"Álex García, Belén Cuesta, Olga Alamán, Juan Carlos Mestre, Secun De La Rosa, Olga Aguirre, Javivi, Iñaki Ardanaz, Jon Ariño, Juanra Bonet, Carlos Burguillo, Lola Casamayor, Rafa Casette",Montxo Armendáriz,"#littlesecretfilm, La Fábrica, The Other Side Films, WeLoveCinema, Notodofilmfest","Fábrica,The","Intriga, Película de episodios",
Topical Spanish,https://www.filmaffinity.com/es/film733231.html,Sí,5.5,126.0,1970.0,"Víctor Petit, Guillermina Motta, María Zaldívar, José Sazatornil, Jesús Seminario, Juan Carlos Serrano, José Escribano, José Castillo, Jorge Bofill, Miquel Bordoy, Enric Camatijana, Miquel Cors, Juan Fernández",Ramón Masats,Estela Films,Films,"Comedia, Musical",
Ama Rosa,https://www.filmaffinity.com/es/film267246.html,Sí,5.5,144.0,1960.0,"Imperio Argentina, Germán Cobos, Elena Barrios, Paloma Valdés, Isabel de Pomés, Antonio Casas, José María Seoane, José Luis Albar, Luana Alcañiz, Barta Barri, Macda River",León Klimovsky,"Águila Films, Auster Films","Films,Auster",Drama,
El diablo toca la flauta,https://www.filmaffinity.com/es/film398240.html,Sí,5.5,202.0,1954.0,"José Luis Ozores, Luis Prendes, Félix Dafauce, Luis Arroyo, Ricardo Acero, Manolo Morán, Antonio Garisa, José Luis López Vázquez",José María Forqué,"Estela Films, CIFESA","Films,CIFESA","Comedia, Fantástico",
El cabezota,https://www.filmaffinity.com/es/film915382.html,Sí,5.5,259.0,1982.0,"Álvaro de Luna, Jacqueline Andere, Manuel Alexandre, Antonio Gamero, Francisco Guijar, Pablo Sanz, Emilio Rodríguez, Eduardo Bea, José Caride, Juan Miguel Manrique",Francisco Lara Polop,"Impala, Oro Films","España-México;Impala,Oro","Comedia, Siglo XIX, Vida rural",
Juego de amor prohibido,https://www.filmaffinity.com/es/film127496.html,Sí,5.5,281.0,1975.0,"Javier Escrivá, Inma de Santis, John Moulder-Brown, Simón Andreu",Eloy de la Iglesia,Arturo González P.C,González,"Intriga, Drama",
Octavia,https://www.filmaffinity.com/es/film475170.html,Sí,5.5,282.0,2002.0,"Miguel Ángel Solá, Margarita Lozano, Antonia San Juan, Blanca Oteiza, Menh-Wai Trinh, Paul Naschy, Javier Batanero, Aurora Bautista, Javier Rioyo, Mónica Cervera, Teresa Berganza",Basilio Martín Patino,"La Lanterna Magica, Consorcio Salamanca 2002, RTVE, Canal+ España",Lanterna,Drama,2002: Festival de San Sebastián: Sección oficial largometrajes a concurso
Soldados de plomo,https://www.filmaffinity.com/es/film420878.html,Sí,5.5,295.0,1983.0,"José Sacristán, Fernando Fernán Gómez, Sílvia Munt, Assumpta Serna, Amparo Rivelles, Fernando Vivanco, Irene Daina, Ramiro Benito, Pascual Del Caso, José Segura, César Varona, Cristina Collado, Manuel Gullón",José Sacristán,"Anem Films, Brezal P. C, Estela Films","Films,Brezal",Drama,
De tripas corazón,https://www.filmaffinity.com/es/film740181.html,Sí,5.5,340.0,1985.0,"José Luis Fernández 'Pirri', Juan Diego, Patricia Adriani, Sancho Gracia, Juan R. Martínez, Jose Antonio Rielo, Alicia Sánchez, Rafael Villalba, Lola Peno",Julio Sánchez Valdés,C.B. Films Producción S.A,Films,"Drama, Cine quinqui",
Barcelona (un mapa),https://www.filmaffinity.com/es/film141995.html,Sí,5.5,639.0,2007.0,"Nuria Espert, Josep Maria Pou, Rosa María Sardà, Jordi Bosch, María Botto, Pablo Derqui",Ventura Pons,Els Films de la Rambla,Films,"Drama, Homosexualidad","2007: Premios Goya: Nominada a Mejor guion adaptado, 
2007: Festival de Roma: Nominada al Marco Aurelio de Oro"
Sinatra,https://www.filmaffinity.com/es/film812077.html,Sí,5.5,1013.0,1988.0,"Alfredo Landa, Ana Obregón, Maribel Verdú, Mercedes Sampietro, Manuel Alexandre, Julia Martínez, Luis Ciges, Queta Claver, Carlos Lucena, Víctor Pi, Pilar Rebollar, Albert Tobias, Juan Torres",Francesc Betriú,Ideas y Producciones Cinematográficas (IPC),y,Drama,1988: Premios Goya: Nominada a Mejor actor (Alfredo Landa)
Caniche,https://www.filmaffinity.com/es/film929065.html,Sí,5.5,1232.0,1979.0,"Ángel Jove, Consol Tura, Linda Pérez Gallardo, Marta Molins, Cruz Tobar, Sara Grey, Carlos Martos, Miguel Avilés, Werner Delil, Marcel Ibero",Bigas Luna,Figaro Films,Films,Drama,", 1980: Festival de cine fantástico de Avoriaz. 1 nominación"
El astronauta,https://www.filmaffinity.com/es/film959989.html,Sí,5.5,1473.0,1970.0,"Tony Leblanc, José Luis López Vázquez, Francisco Cano, Puri Villa, José Sazatornil, Antonio Ferrandis, Rafael Alonso, José Luis Coll, Antonio Ozores, Laly Soldevila",Javier Aguirre,"C.B. Films Producción S.A, Pedro Masó",Films,"Comedia, Ciencia ficción",
Secuestro,https://www.filmaffinity.com/es/film945874.html,Sí,5.5,5466.0,2016.0,"Blanca Portillo, Antonio Dechent, José Coronado, Andrés Herrera, Sergi Subirà, Macarena Gómez, Marc Domenech, Vicente Romero, Nausicaa Bonnín, Josep Maria Pou, Dani el Rojo, Ramón Fontserè, Paco Manzanedo, Miguel Ángel Jenner",Mar Targarona,"Lanube Películas, Rodar y Rodar","Películas,Rodar","Thriller, Secuestros / Desapariciones",
Mare Nostrum,https://www.filmaffinity.com/es/film591607.html,Sí,5.5,122.0,1948.0,"María Félix, Fernando Rey, Guillermo Marín, José Nieto, Juan Espantaleón, Porfiria Sanchiz, Eduardo Fajardo",Rafael Gil,"Suevia Films, Scalera Film",España-Italia;Suevia,"Intriga, Thriller, Remake, Espionaje, II Guerra Mundial",
Del amor y otras soledades,https://www.filmaffinity.com/es/film641187.html,Sí,5.5,170.0,1969.0,"Carlos Estrada, Lucía Bosé, Rafael Bardem, Carmelo A. Bernaola, Maria Aurèlia Capmany, Paloma Cela, Joaquim Jordà, Alfredo Mañas, María Massip",Basilio Martín Patino,"Cesáreo González P.C, Eco Films",González,Drama,
Dulces horas,https://www.filmaffinity.com/es/film931199.html,Sí,5.5,254.0,1982.0,"Iñaki Aierra, Assumpta Serna, Ofelia Angélica, Álvaro de Luna, Marion Game, Magdalena García, Alicia Hermida, Pablo Hernández Smith, Jacques Lalande, Clara Merin, Isabel Mestres, Luisa Rodrigo, Alicia Sánchez, Antonio Saura, Julien Thomas",Carlos Saura,"Elías Querejeta P.C., Les Productions Jacques Roitfeld",España-Francia;Elías,Drama,
Los nuevos españoles,https://www.filmaffinity.com/es/film933772.html,Sí,5.5,318.0,1974.0,"José Sacristán, María Luisa San José, Amparo Soler Leal, Antonio Ferrandis, Manuel Zarzo, Josele Román, Manuel Alexandre, Rafael Hernández, Montserrat Julió, María Kosty",Roberto Bodegas,Ágata Films,Films,Comedia,
La vieja música,https://www.filmaffinity.com/es/film997858.html,Sí,5.5,345.0,1985.0,"Federico Luppi, Charo López, Antonio Resines, Francisco Rabal, Eva Cooper, Assumpta Serna, Jim Wright, Miguel Rellán, Agustín González",Mario Camus,"Anem Films, Brezal P. C, Estela Films, RTVE","Films,Brezal","Drama, Romance, Baloncesto",
Madre amadísima,https://www.filmaffinity.com/es/film347695.html,Sí,5.5,381.0,2009.0,"Ramón Rivero, Gala Évora, Gloria de Jesús, José Burgos, David Lora, Julio Vargas, Nacho Vázquez, Ken Appledorn",Pilar Távora,Artimagen Producciones,Producciones,"Drama, Homosexualidad",
El viaje de Marta (Staff Only),https://www.filmaffinity.com/es/film927830.html,Sí,5.5,672.0,2019.0,"Elena Andrada, Sergi López, Ian Samsó, Madeleine C. Ndong, Diomaye Augustin Ngom",Neus Ballús,"Ikiru Films, El Kinògraf, Turanga Films, La Terraza Films, Les Films Hatari, TV3, ICIC, ICAA",España-Francia;Ikiru,"Drama, África, Familia","2019: Festival de Málaga: Sección oficial, 
2019: Premios Gaudí: Nominada a mejor película, dirección y actor (Sergi López)"
Los pasos dobles,https://www.filmaffinity.com/es/film746403.html,Sí,5.5,689.0,2011.0,"Bokar Dembele ""Bouba"", Alou Cissé, Amassagou Dolo, Amon Pegnere Dolo, Miquel Barceló",Isaki Lacuesta,"Tusitala P.C, Bord Cadre Films",España-Suiza;Tusitala,"Drama, Biográfico","2011: Festival de San Sebastián: Concha de Oro (mejor película), 
2011: Premios Gaudí: Nominada a Mejor película en lengua no catalana"
Ladrones,https://www.filmaffinity.com/es/film927373.html,Sí,5.5,4928.0,2007.0,"Juan José Ballesta, María Valverde, Patrick Bauchau, María Ballesteros, Carlos Kaniowsky, Christian Sampedro, Alex Cansinos, Eduardo Velasco, Eric Probanza, Cristóbal Pinto",Jaime Marqués,"Pentagrama Films, Estudios Picasso, Maestranza Films","Films,Estudios","Drama, Romance, Robos & Atracos",2007: Festival de Málaga: Premio Especial del Jurado
La chispa de la vida,https://www.filmaffinity.com/es/film848511.html,Sí,5.5,10810.0,2011.0,"José Mota, Salma Hayek, Blanca Portillo, Juan Luis Galiardo, Fernando Tejero, Antonio Garrido, Manuel Tallafé, Santiago Segura, Carolina Bang, Juanjo Puigcorbé, Antonio de la Torre, Joaquín Climent, José Manuel Cervino, Eduardo Casanova, Nerea Camacho, Nacho Vigalondo",Álex de la Iglesia,"Double Nickel Entertainment, Trivisión S.L",Nickel,"Drama, Comedia, Comedia dramática, Comedia negra, Sátira, Televisión",2011: Premios Goya: Nominada a mejor actriz (Hayek) y actor revelación (Mota)
800 balas,https://www.filmaffinity.com/es/film789795.html,Sí,5.5,15850.0,2002.0,"Sancho Gracia, Ángel de Andrés López, Carmen Maura, Eusebio Poncela, Luis Castro, Manuel Tallafé, Enrique Martínez, Eduardo Gómez, Luciano Federico, Terele Pávez, Ramón Barea, Cesáreo Estébanez, Eduardo Antuña",Álex de la Iglesia,Pánico Films,Films,"Comedia, Acción, Drama, Western, Cine dentro del cine",2002: Premios Goya: Mejores Efectos Especiales
Toc Toc,https://www.filmaffinity.com/es/film142470.html,Sí,5.5,16626.0,2017.0,"Paco León, Rossy de Palma, Alexandra Jiménez, Oscar Martínez, Adrián Lastra, Nuria Herrero, Inma Cuevas, Ana Rujas, Carolina Lapausa, Verónica Forqué, Arturo Valls",Vicente Villanueva,"Lazonafilms, Atresmedia Cine, Wind Films","Cine,Wind","Comedia, Enfermedad",
"Lola, espejo oscuro",https://www.filmaffinity.com/es/film707635.html,Sí,5.5,103.0,1966.0,"Emma Penella, Carlos Estrada, Manolo Gómez Bur, Alfonso Paso, Álvaro de Luna, A. Garcia Calderon, Ana Carvajal, Félix Fernández",Fernando Merino,Ágata Films,Films,"Drama, Prostitución",
Las inquietudes de Shanti Andía,https://www.filmaffinity.com/es/film239115.html,Sí,5.5,109.0,1947.0,"Jorge Mistral, Josita Hernán, Manuel Luna, Jesús Tordesillas, Milagros Leal, Irene Caba Alba, Mari Paz Molinero, José María Lado",Arturo Ruiz Castillo,Horizonte Films,Films,"Drama, Aventuras marinas",
La hija de Juan Simón,https://www.filmaffinity.com/es/film452921.html,Sí,5.5,147.0,1935.0,"Pilar Muñoz, Ángel Sampedro 'Angelillo', Manuel Arbó, Carmen Amaya, Ena Sedeño, Rafaela Aparicio, Baby Daniels, Fernando Freyre de Andrade, Emilia Iglesias, Pablo Hidalgo, Cándida Losada, Luis Buñuel, Emilio Portes",José Luis Sáenz de Heredia,Filmófono S.A,S.A,"Drama, Musical, Romance",
"¡Adiós, Mimí Pompón!",https://www.filmaffinity.com/es/film822232.html,Sí,5.5,160.0,1961.0,"Silvia Pinal, Fernando Fernán Gómez, Catalina Bárcena, Manuel Collado, José Luis López Vázquez, Carmen Bernardos, Amparo Baró, Antonio Ferrandis",Luis Marquina,"C.E.A, Tarfe Films",Films,Comedia,
Vacaciones para Ivette,https://www.filmaffinity.com/es/film425202.html,Sí,5.5,258.0,1964.0,"Catherine Diamant, José Luis López Vázquez, Luchy Soto, Carlos Piñar, Marie Déa, Jacques Marin, Guadalupe Muñoz Sampedro, Alain Morat, Antonio Mayans, Conchita Goyanes, Emilio Gutiérrez Caba, Pablo Alonso",José María Forqué,Pedro Masó,Masó,Comedia,
Mi dulce,https://www.filmaffinity.com/es/film239542.html,Sí,5.5,455.0,2000.0,"Aitana Sánchez-Gijón, Bárbara Goenaga, Santiago Ramos, Unax Ugalde, Arianna Puello, Marco Cocci, Francesc Orella, Marcial Álvarez, Bruno Bergonzini, Boris Ruiz, Fermí Reixach, Isak Férriz, Mercè Managuerra, José Corbacho",Jesús Mora,"Tusitala P.C, Media Park","P.C,Media","Drama, Adolescencia",
Lobos sucios,https://www.filmaffinity.com/es/film511193.html,Sí,5.5,1075.0,2015.0,"Marián Álvarez, Manuela Vellés, Isak Férriz, Pierre Kiwitt, Thomas Coumans, Sam Louwyck, Ricardo de Barreiro, Xosé Manuel Esperante",Simón Casal,"Agallas Films, Dream Team Concept, Left Field Ventures",España-Bélgica;Agallas,"Thriller, Aventuras, Basado en hechos reales, Años 40, II Guerra Mundial, Brujería, Nazismo",
@buelos,https://www.filmaffinity.com/es/film739468.html,Sí,5.5,2133.0,2019.0,"Carlos Iglesias, Roberto Álvarez, Ramón Barea, Ana Fernández, Lara Corrochano, Clara Alonso, Raúl Fernández, Eva Santolaria, Mercedes Sampietro, Claudia Molina, Óscar Lara, Roman Rymar, Flora López, Josema Pichardo, Javier Lorenzo",Santiago Requejo,2:59 Films,Films,"Comedia, Drama, Vejez / Madurez, Trabajo/empleo",2019: Premios Forqué: Nominada al Premio al Cine y Educación en valores
Somos gente honrada,https://www.filmaffinity.com/es/film815805.html,Sí,5.5,3555.0,2013.0,"Miguel de Lira, Paco Tous, Manuela Vellés, Unax Ugalde, Manuel Lozano, Marisol Membrillo, Antonio Durán, Xosé Manuel Olveira",Alejandro Marzoa,"El Terrat, ICIC, ICIC, Persona Non Grata Pictures, Televisión de Galicia (TVG), Televisión de Galicia (TVG), Vaca Films, Xunta de Galicia",España-Portugal;El,"Comedia, Drogas",2013: Festival de Málaga: Sección oficial de largometrajes a concurso
Alatriste,https://www.filmaffinity.com/es/film415487.html,Sí,5.5,37594.0,2006.0,"Viggo Mortensen, Elena Anaya, Unax Ugalde, Eduard Fernández, Enrico Lo Verso, Eduardo Noriega, Juan Echanove, Ariadna Gil, Antonio Dechent, Javier Cámara, Blanca Portillo, Pilar López de Ayala, Pilar Bardem",Agustín Díaz Yanes,"Estudios Picasso, Origen PC, Belén Atienza",España-Francia-Estados,"Aventuras, Acción, Drama, Histórico, Siglo XVII, Capa y espada","2006: 3 Premios Goya: vestuario, dir. artística y dirección de producción. 15 nom., 
2006: Premios Forqué: Nominada a Mejor película, 
2007: Premios del Cine Europeo: Nominada a Premio del Público y Excelencia"
